sentence_id,sentence,word,label,prediction
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",spreman,BS,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",na,BS,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",kompromis,DE,DE
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",teško,BS,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",ćeš,BS,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",se,BS,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",uklopiti,BS,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",u,BS,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",taj,BS,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",način,BS,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",života,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",Ono,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",što,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",me,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",najviše,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",iznenadilo,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",je,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",koliko,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",je,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",sve,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",striktno,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",jer,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",ako,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",zakasniš,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",samo,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",par,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",minuta,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",Termin,DE,DE
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",je,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",vorbei,DE,DE
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",i,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",moraš,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",čekati,BS,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",novi,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",Meni,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",je,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",trebalo,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",par,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",mjeseci,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",da,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",skontam,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",kako,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",sve,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",funkcioniše,DE,DE
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",i,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",to,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",samo,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",uz,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",pomoć,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",drugih,BS,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",ljudi,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",Problem,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",je,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",što,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",niko,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",ne,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",daje,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",jasne,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",informacije,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",pa,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",moraš,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",sam,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",istraživati,BS,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",sve,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",Ich,DE,DE
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",finde,DE,DE
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",da,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",je,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",to,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",najveći,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",stres,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",jer,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",nikad,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",nisi,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",siguran,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",da,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",li,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",si,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",sve,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",uradio,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",kako,BS,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",treba,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",Ono,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",što,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",ljudi,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",ne,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",shvataju,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",je,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",da,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",nije,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",samo,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",posao,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",problem,DE,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",nego,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",i,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",svakodnevni,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",život,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",koji,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",je,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",potpuno,BS,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",drugačiji,BS,BS
