sentence_id,sentence,word,label
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",je,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",trebalo,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",par,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",mjeseci,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",da,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",skontam,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",kako,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",sve,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",funkcioniše,DE
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",i,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",to,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",samo,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",uz,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",pomoć,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",drugih,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",ljudi,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",Problem,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",je,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",što,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",niko,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",ne,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",daje,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",jasne,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",informacije,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",pa,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",moraš,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",sam,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",istraživati,BS
103,"Problem je što niko ne daje jasne informacije, pa moraš sam istraživati sve.",sve,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",Ich,DE
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",finde,DE
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",da,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",je,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",to,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",najveći,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",stres,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",jer,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",nikad,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",nisi,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",siguran,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",da,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",li,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",si,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",sve,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",uradio,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",kako,BS
104,"Ich finde da je to najveći stres, jer nikad nisi siguran da li si sve uradio kako treba.",treba,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",Ono,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",što,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",ljudi,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",ne,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",shvataju,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",je,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",da,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",nije,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",samo,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",posao,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",problem,DE
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",nego,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",i,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",svakodnevni,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",život,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",koji,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",je,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",potpuno,BS
105,"Ono što ljudi ne shvataju je da nije samo posao problem, nego i svakodnevni život koji je potpuno drugačiji.",drugačiji,BS
